time_submitted,age,city,applicant_before,"if applicant before, what program",completed that program,highest education,course,degreeCategory,year_graduated,expected year graduated if still ongoing,postgrad year graduated,expected year graduated if postgrad still ongoing,postgrad degree,monthly net income,monthly gross income,employment status(Employed/Unemployed),job position,career industry,year tenure,position in company,unemployment status if unemployed,last employment(year) if unemployed,salary before being unemployed,job position before being unemployed,career industry before being unemployed,year tenure before being unemployed,Microsoft Excel,Microsoft Power BI,Tableau,Matlab,SQL,Python,R,Java,Stats,eViews,SAS,SPSS,Indicate Other Tools & Programming you know,"In one paragraph, why do you deserve the scholarship slot?"
02/17/2020 22:25,22,Manila,No,,No,College grad,Early Childhood Education,Education,2016.0,,,,,37089.0,32089.0,Employed,Engineer,Social Sciences,2,,,,,,,,1,4,2,2,3,1,5,3,5,2,5,3,,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
04/25/2018 04:01,30,Cebu,No,,No,Postgrad,Political Science,Social Sciences,2016.0,,,2025.0,Masters in Data Science,49867.0,44867.0,Employed,Software Developer,Social Sciences,3,,,,,,,,4,1,3,4,2,4,5,2,5,4,3,3,,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
02/16/2023 03:07,33,Baguio,No,,No,College grad,Mechanical Engineering,Engineering,2016.0,,,,,30837.0,25837.0,Employed,Software Developer,IT,0,,,,,,,,1,2,2,2,3,5,1,5,1,1,5,5,,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
06/12/2023 10:47,37,Cebu,No,,No,College grad,Software Engineering,IT,2010.0,,,,,41649.0,36649.0,Employed,Software Developer,IT,4,,,,,,,,4,4,1,3,3,3,2,5,5,4,4,2,,I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
07/26/2019 20:21,23,Makati,No,,No,College grad,Nursing,Health Sciences,2020.0,,,,,41560.0,36560.0,Employed,Engineer,IT,5,,,,,,,,2,5,5,4,3,3,1,2,3,3,5,4,SQL,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
07/31/2018 21:29,33,Bacolod,No,,No,College grad,Medical Technology,Health Sciences,2015.0,,,,,40360.0,35360.0,Employed,Accountant,Education,3,,,,,,,,1,1,4,1,2,4,4,5,3,4,3,2,,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
01/10/2024 04:16,35,Bacolod,No,,No,College grad,Business Administration,Business,2014.0,,,,,,,Unemployed,,,0,,,,,,,,5,2,2,5,5,4,2,3,2,3,2,3,SQL,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
09/13/2019 15:09,21,Davao,No,,No,College grad,Marketing,Business,2014.0,,,,,39350.0,34350.0,Employed,Engineer,Business,3,,,,,,,,2,3,5,5,1,4,2,5,5,3,4,4,,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
07/31/2021 01:28,33,Zamboanga,No,,No,College grad,Information Technology,IT,2010.0,,,,,39637.0,34637.0,Employed,Teacher,IT,3,,,,,,,,5,3,4,2,2,4,5,4,1,4,1,1,,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
07/24/2018 04:09,27,Makati,No,,No,College grad,Medical Technology,Health Sciences,2018.0,,,,,,,Unemployed,,,0,,,,,,,,5,2,2,4,5,1,2,2,1,3,3,1,,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
10/17/2021 14:06,26,Makati,No,,No,College grad,Political Science,Social Sciences,2016.0,,,,,44326.0,39326.0,Employed,Nurse,Business,0,,,,,,,,1,4,2,1,3,3,3,3,4,4,3,2,,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
01/23/2020 18:01,27,Cebu,No,,No,Postgrad,Sociology,Social Sciences,2016.0,,,2025.0,Masters in Data Science,,,Unemployed,,,5,,,,,,,,3,2,4,1,5,4,4,5,3,1,2,2,"Microsoft Power BI, SAS, Microsoft Power BI",I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
09/05/2019 17:39,26,Quezon City,No,,No,College grad,Marketing,Business,2013.0,,,,,48904.0,43904.0,Employed,Engineer,Business,3,,,,,,,,4,2,3,2,2,3,2,5,2,3,3,5,,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
01/22/2021 18:01,27,Davao,No,,No,College grad,Mathematics Education,Education,2011.0,,,,,30182.0,25182.0,Employed,Data Analyst,IT,3,,,,,,,,4,3,4,2,4,5,4,2,2,1,2,4,,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
12/02/2018 00:00,35,Cebu,No,,No,Postgrad,Marketing,Business,2016.0,,,2024.0,Masters in Data Science,49361.0,44361.0,Employed,Marketing Analyst,IT,5,,,,,,,,3,4,4,4,5,2,5,2,5,3,4,1,,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
05/28/2020 03:30,29,Cebu,No,,No,College grad,Sociology,Social Sciences,2019.0,,,,,,,Unemployed,,,5,,,,,,,,2,1,5,5,2,4,3,3,2,1,3,3,"SQL, Tableau","Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
02/03/2021 09:33,31,Baguio,No,,No,College grad,Business Administration,Business,2021.0,,,,,41429.0,36429.0,Employed,Engineer,Education,0,,,,,,,,1,2,1,3,1,5,3,3,3,5,1,2,,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
07/04/2017 16:04,26,Manila,No,,No,College grad,Psychology,Social Sciences,2017.0,,,,,,,Unemployed,,,1,,,,,,,,4,5,3,1,5,3,2,2,2,3,4,2,"SAS, Microsoft Excel, Microsoft Power BI","I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
05/25/2018 22:03,30,Iloilo,No,,No,College grad,Civil Engineering,Engineering,2012.0,,,,,43831.0,38831.0,Employed,Accountant,Engineering,2,,,,,,,,5,1,4,5,2,1,1,1,5,1,4,5,,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
06/10/2017 18:00,31,Quezon City,No,,No,College grad,Business Administration,Business,2016.0,,,,,38539.0,33539.0,Employed,Teacher,Education,1,,,,,,,,1,3,5,5,5,2,3,2,1,1,3,4,,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
07/13/2021 04:54,31,Baguio,No,,No,Postgrad,Education,Education,2016.0,,,2026.0,Masters in Data Science,29434.0,24434.0,Employed,Data Analyst,Education,2,,,,,,,,4,4,2,5,5,1,5,4,2,3,5,5,,I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
05/12/2021 17:04,21,Baguio,No,,No,College grad,Medical Technology,Health Sciences,2012.0,,,,,36418.0,31418.0,Employed,Accountant,Business,3,,,,,,,,2,1,2,4,4,3,4,1,1,1,1,3,"eViews, SAS, Microsoft Excel","With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
04/28/2021 05:24,38,Davao,No,,No,College grad,Computer Science,IT,2021.0,,,,,,,Unemployed,,,2,,,,,,,,2,4,2,4,4,2,5,2,3,1,1,3,,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
07/03/2023 03:10,24,Cagayan de Oro,No,,No,College grad,Marketing,Business,2012.0,,,,,,,Unemployed,,,2,,,,,,,,4,3,2,2,3,3,5,4,1,2,3,3,"R, Java",I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
06/05/2023 16:44,23,Makati,No,,No,College grad,Sociology,Social Sciences,2022.0,,,,,33979.0,28979.0,Employed,Teacher,IT,5,,,,,,,,1,4,5,1,1,1,1,3,5,4,2,1,"Tableau, Microsoft Power BI",I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
06/13/2024 07:53,22,Makati,No,,No,College grad,Software Engineering,IT,2018.0,,,,,45196.0,40196.0,Employed,Nurse,Social Sciences,5,,,,,,,,5,5,4,3,5,4,2,4,5,1,2,1,Microsoft Power BI,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
05/06/2020 17:21,39,Cebu,No,,No,College grad,Software Engineering,IT,2022.0,,,,,,,Unemployed,,,5,,,,,,,,5,3,3,3,1,2,2,3,3,3,1,5,"Stats, Tableau, SPSS","This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
01/29/2019 01:30,38,Cebu,No,,No,College grad,Marketing,Business,2015.0,,,,,,,Unemployed,,,2,,,,,,,,1,1,1,2,2,2,4,3,1,3,4,4,,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
05/21/2018 12:22,27,Bacolod,No,,No,College grad,Pharmacy,Health Sciences,2019.0,,,,,33078.0,28078.0,Employed,Engineer,Engineering,4,,,,,,,,4,3,1,3,3,3,1,2,5,1,1,1,,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
10/26/2024 08:48,37,Davao,No,,No,College grad,Marketing,Business,2017.0,,,,,26991.0,21991.0,Employed,Marketing Analyst,IT,4,,,,,,,,4,3,3,4,1,1,4,4,4,5,1,2,"R, SPSS","I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
12/25/2019 21:36,34,Makati,No,,No,College grad,Nursing,Health Sciences,2014.0,,,,,,,Unemployed,,,1,,,,,,,,1,1,1,3,2,4,2,2,3,5,5,4,,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
12/02/2020 10:06,31,Davao,No,,No,College grad,Psychology,Social Sciences,2013.0,,,,,39373.0,34373.0,Employed,Accountant,IT,0,,,,,,,,5,3,1,3,1,3,5,5,2,1,4,2,Python,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
06/01/2021 12:12,31,Zamboanga,No,,No,Postgrad,Software Engineering,IT,2016.0,,,2024.0,Masters in Data Science,,,Unemployed,,,5,,,,,,,,1,5,3,5,1,3,2,4,4,1,1,1,,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
10/08/2018 17:19,20,Quezon City,No,,No,Postgrad,Mechanical Engineering,Engineering,2016.0,,,2025.0,Masters in Data Science,,,Unemployed,,,3,,,,,,,,2,5,5,5,2,3,4,3,2,1,3,2,eViews,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
07/29/2021 20:09,30,Bacolod,No,,No,Postgrad,Computer Science,IT,2016.0,,,2026.0,Masters in Data Science,39226.0,34226.0,Employed,Marketing Analyst,Business,3,,,,,,,,1,2,1,4,1,3,2,1,4,2,5,4,SPSS,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
05/27/2024 02:16,28,Makati,No,,No,College grad,Nursing,Health Sciences,2022.0,,,,,42623.0,37623.0,Employed,Data Analyst,Health Sciences,2,,,,,,,,4,1,2,5,1,5,1,3,1,1,5,3,SPSS,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
07/19/2024 01:56,33,Iloilo,No,,No,College grad,Political Science,Social Sciences,2020.0,,,,,,,Unemployed,,,0,,,,,,,,3,2,4,4,3,2,1,3,2,1,4,2,,I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
01/30/2020 16:45,23,Cebu,No,,No,College grad,Mathematics Education,Education,2018.0,,,,,35594.0,30594.0,Employed,Marketing Analyst,Engineering,3,,,,,,,,4,1,5,3,3,2,2,4,5,2,3,5,,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
03/28/2021 23:15,24,Zamboanga,No,,No,College grad,Nursing,Health Sciences,2011.0,,,,,46636.0,41636.0,Employed,Engineer,Business,0,,,,,,,,4,2,1,5,4,5,4,3,4,2,1,5,Java,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
11/13/2020 07:56,32,Quezon City,No,,No,College grad,Political Science,Social Sciences,2014.0,,,,,,,Unemployed,,,0,,,,,,,,4,4,5,4,4,1,1,5,3,4,3,3,"R, Stats","With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
01/24/2023 15:50,30,Davao,No,,No,College grad,Education,Education,2015.0,,,,,,,Unemployed,,,4,,,,,,,,1,3,4,4,2,5,1,2,1,4,2,1,"Python, Java, eViews","With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
12/02/2023 04:28,22,Cagayan de Oro,No,,No,College grad,Political Science,Social Sciences,2012.0,,,,,,,Unemployed,,,5,,,,,,,,5,3,2,3,5,1,4,2,2,2,5,2,,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
01/19/2021 05:00,24,Quezon City,No,,No,College grad,Marketing,Business,2013.0,,,,,,,Unemployed,,,2,,,,,,,,2,4,2,2,4,5,1,4,2,4,2,1,,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
01/14/2020 03:19,38,Cebu,No,,No,College grad,Political Science,Social Sciences,2021.0,,,,,26035.0,21035.0,Employed,Marketing Analyst,Engineering,0,,,,,,,,5,4,2,2,5,4,3,3,3,5,5,2,,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
05/31/2022 13:33,36,Baguio,No,,No,College grad,Accounting,Business,2012.0,,,,,,,Unemployed,,,4,,,,,,,,2,4,4,2,1,1,3,4,3,1,5,5,Stats,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
05/18/2019 02:02,25,Quezon City,No,,No,Postgrad,Software Engineering,IT,2016.0,,,2025.0,Masters in Data Science,,,Unemployed,,,1,,,,,,,,5,2,1,5,2,3,2,4,5,2,3,3,SQL,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
03/13/2022 21:12,21,Baguio,No,,No,College grad,Marketing,Business,2019.0,,,,,,,Unemployed,,,2,,,,,,,,3,5,4,2,3,3,4,1,3,3,1,3,,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
10/17/2021 12:59,28,Baguio,No,,No,College grad,Electrical Engineering,Engineering,2014.0,,,,,39760.0,34760.0,Employed,Data Analyst,Education,1,,,,,,,,4,3,4,5,4,1,2,2,2,3,5,5,,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
06/30/2020 17:14,39,Quezon City,No,,No,College grad,Computer Science,IT,2016.0,,,,,,,Unemployed,,,5,,,,,,,,3,3,1,5,1,4,3,3,2,1,5,1,,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
04/21/2021 09:11,38,Davao,No,,No,College grad,Marketing,Business,2021.0,,,,,,,Unemployed,,,1,,,,,,,,1,2,3,4,5,4,2,3,2,1,1,5,,I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
07/26/2023 18:46,22,Baguio,No,,No,College grad,Mechanical Engineering,Engineering,2022.0,,,,,37569.0,32569.0,Employed,Nurse,Engineering,1,,,,,,,,3,4,4,2,4,5,5,4,4,2,4,5,,I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
11/23/2019 19:18,25,Bacolod,No,,No,College grad,Information Technology,IT,2013.0,,,,,31099.0,26099.0,Employed,Engineer,Engineering,5,,,,,,,,5,2,5,5,4,3,1,2,4,5,3,1,R,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
09/03/2019 12:50,26,Davao,No,,No,College grad,Nursing,Health Sciences,2020.0,,,,,,,Unemployed,,,5,,,,,,,,3,4,4,1,4,2,3,2,1,3,4,2,,I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
02/11/2023 18:59,30,Zamboanga,No,,No,College grad,Computer Science,IT,2017.0,,,,,44007.0,39007.0,Employed,Software Developer,Business,2,,,,,,,,2,1,4,5,1,5,1,4,5,5,2,1,,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
01/02/2025 10:26,24,Baguio,No,,No,College grad,Psychology,Social Sciences,2023.0,,,,,,,Unemployed,,,3,,,,,,,,1,5,1,3,5,3,5,3,2,4,4,3,,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
03/02/2021 16:39,29,Cagayan de Oro,No,,No,College grad,Mechanical Engineering,Engineering,2019.0,,,,,25801.0,20801.0,Employed,Teacher,Engineering,0,,,,,,,,4,1,1,4,2,3,5,4,5,5,5,3,"SPSS, SAS","Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
12/17/2024 02:42,24,Bacolod,No,,No,College grad,Pharmacy,Health Sciences,2019.0,,,,,,,Unemployed,,,0,,,,,,,,2,1,2,3,3,4,4,5,2,5,1,4,"Java, SPSS","With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
01/20/2018 06:13,22,Makati,No,,No,Postgrad,Business Administration,Business,2016.0,,,2024.0,Masters in Data Science,,,Unemployed,,,5,,,,,,,,5,2,3,2,4,5,4,2,3,2,1,1,"Stats, Microsoft Power BI","Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
01/11/2018 13:14,27,Quezon City,No,,No,College grad,Nursing,Health Sciences,2022.0,,,,,,,Unemployed,,,5,,,,,,,,1,1,1,2,2,2,4,1,5,4,3,1,eViews,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
